District,Town,Village,SurveyNumber,Area_in_Cents,Area_in_Acres,SurveyType,OwnershipType,SoilType,IrrigationType,RegistrationDate,MarketValue_INR,IsDisputed,HasWaterSource,OwnerName,OwnerID,ValuePerCent,RegistrationYear
Thrissur,Chalakudy,Meloor,SUR-THR-CHA-MEL-9726,286.0,2.86,Agricultural,Joint,Sandy,Rain-fed,2013-03-11,2868127.22,False,True,Owner_5083,ID681072,10028.42,2013
Thrissur,Chalakudy,Meloor,SUR-THR-CHA-MEL-7377,122.64,1.226,Industrial,Government,Alluvial,Rain-fed,2000-12-02,4735966.44,True,True,Owner_8864,ID766368,38616.82,2000
Thrissur,Chalakudy,Meloor,SUR-THR-CHA-MEL-7172,125.67,1.257,Commercial,Joint,Sandy,Well,2024-09-28,4885802.9,False,True,Owner_7138,ID338719,38878.04,2024
Thrissur,Chalakudy,Meloor,SUR-THR-CHA-MEL-6328,75.1,0.751,Residential,Joint,Alluvial,Bore well,2008-09-13,3673787.22,False,True,Owner_5155,ID191561,48918.6,2008
Thrissur,Chalakudy,Meloor,SUR-THR-CHA-MEL-7830,495.86,4.959,Vacant,Trust,Alluvial,Canal,2005-09-03,4734440.24,False,False,Owner_8870,ID812459,9547.94,2005
Thrissur,Chalakudy,Meloor,SUR-THR-CHA-MEL-9426,266.31,2.663,Vacant,Trust,Alluvial,Tank,2004-10-30,1344824.68,False,True,Owner_3391,ID938537,5049.85,2004
Thrissur,Chalakudy,Meloor,SUR-THR-CHA-MEL-4535,278.96,2.79,Residential,Individual,Clay,Tank,2008-08-01,4937750.6,False,False,Owner_4504,ID181323,17700.57,2008
Thrissur,Chalakudy,Meloor,SUR-THR-CHA-MEL-1737,294.43,2.944,Residential,Trust,Red,River,2019-09-18,1794183.01,True,False,Owner_9527,ID854486,6093.75,2019
Thrissur,Chalakudy,Meloor,SUR-THR-CHA-MEL-3437,369.07,3.691,Agricultural,Trust,Alluvial,Tank,2019-10-13,1075726.01,True,True,Owner_7429,ID877534,2914.69,2019
Thrissur,Chalakudy,Meloor,SUR-THR-CHA-MEL-5428,193.67,1.937,Vacant,Company,Laterite,Rain-fed,2015-12-16,78815.13,True,False,Owner_9389,ID449582,406.96,2015
Thrissur,Chalakudy,Meloor,SUR-THR-CHA-MEL-1976,256.54,2.565,Agricultural,Joint,Red,Canal,2022-10-14,3050554.52,False,True,Owner_2442,ID779865,11891.15,2022
Thrissur,Chalakudy,Meloor,SUR-THR-CHA-MEL-3485,28.68,0.287,Vacant,Trust,Sandy,Tank,2019-07-29,2023469.23,False,True,Owner_3439,ID475502,70553.32,2019
Thrissur,Chalakudy,Meloor,SUR-THR-CHA-MEL-4073,238.61,2.386,Commercial,Company,Laterite,Tank,2012-07-14,3334263.78,False,True,Owner_9140,ID607573,13973.7,2012
Thrissur,Chalakudy,Athirappilly,SUR-THR-CHA-ATH-9510,174.35,1.744,Commercial,Joint,Black,Tank,2003-09-02,3896611.26,True,False,Owner_7141,ID960651,22349.36,2003
Thrissur,Chalakudy,Athirappilly,SUR-THR-CHA-ATH-9228,331.96,3.32,Vacant,Company,Alluvial,Well,2006-01-01,1747442.67,False,True,Owner_4547,ID223004,5264.02,2006
Thrissur,Chalakudy,Athirappilly,SUR-THR-CHA-ATH-2186,473.88,4.739,Industrial,Government,Clay,Rain-fed,2020-10-17,4058178.1,False,True,Owner_6178,ID390369,8563.73,2020
Thrissur,Chalakudy,Athirappilly,SUR-THR-CHA-ATH-3692,218.7,2.187,Vacant,Trust,Black,River,2010-01-28,2601492.58,False,True,Owner_6072,ID230195,11895.26,2010
Thrissur,Chalakudy,Athirappilly,SUR-THR-CHA-ATH-1884,348.55,3.486,Agricultural,Joint,Sandy,Rain-fed,2013-12-24,3075447.47,True,False,Owner_4425,ID533656,8823.55,2013
Thrissur,Chalakudy,Athirappilly,SUR-THR-CHA-ATH-7924,377.2,3.772,Residential,Joint,Sandy,Bore well,2023-09-16,2365296.56,False,True,Owner_3928,ID633217,6270.67,2023
Thrissur,Chalakudy,Athirappilly,SUR-THR-CHA-ATH-7937,236.48,2.365,Industrial,Company,Laterite,Bore well,2017-12-04,201414.55,True,True,Owner_5630,ID682511,851.72,2017
Thrissur,Chalakudy,Athirappilly,SUR-THR-CHA-ATH-9565,479.82,4.798,Vacant,Company,Sandy,Bore well,2016-03-29,2833532.01,True,False,Owner_2286,ID523165,5905.41,2016
Thrissur,Chalakudy,Athirappilly,SUR-THR-CHA-ATH-1087,168.86,1.689,Industrial,Company,Red,Tank,2006-06-06,307058.48,True,True,Owner_5992,ID394199,1818.42,2006
Thrissur,Chalakudy,Athirappilly,SUR-THR-CHA-ATH-3155,50.17,0.502,Residential,Trust,Clay,River,2020-12-23,969550.27,False,True,Owner_5284,ID849969,19325.3,2020
Thrissur,Chalakudy,Athirappilly,SUR-THR-CHA-ATH-8274,206.34,2.063,Vacant,Individual,Clay,Canal,2003-08-10,4349968.34,True,True,Owner_7906,ID932949,21081.56,2003
Thrissur,Chalakudy,Athirappilly,SUR-THR-CHA-ATH-7447,386.16,3.862,Agricultural,Government,Sandy,Bore well,2012-03-20,4783975.62,True,False,Owner_1420,ID468883,12388.58,2012
Thrissur,Chalakudy,Athirappilly,SUR-THR-CHA-ATH-4709,49.79,0.498,Residential,Trust,Clay,Canal,2013-08-24,1093283.89,True,False,Owner_8930,ID996676,21957.9,2013
Thrissur,Chalakudy,Athirappilly,SUR-THR-CHA-ATH-4427,280.87,2.809,Vacant,Government,Alluvial,Bore well,2016-02-06,4521511.75,True,False,Owner_6280,ID807550,16098.24,2016
Thrissur,Chalakudy,Athirappilly,SUR-THR-CHA-ATH-8943,284.94,2.849,Residential,Company,Sandy,River,2024-11-15,89862.31,True,False,Owner_5791,ID657423,315.37,2024
Thrissur,Chalakudy,Athirappilly,SUR-THR-CHA-ATH-3066,113.94,1.139,Industrial,Company,Sandy,Bore well,2006-11-27,2241415.76,True,False,Owner_1688,ID859609,19671.9,2006
Thrissur,Chalakudy,Athirappilly,SUR-THR-CHA-ATH-2931,148.12,1.481,Residential,Government,Laterite,Well,2000-10-12,4788673.3,True,False,Owner_4213,ID196542,32329.69,2000
Thrissur,Chalakudy,Athirappilly,SUR-THR-CHA-ATH-8155,89.58,0.896,Commercial,Trust,Clay,Rain-fed,2022-11-29,717287.61,True,True,Owner_7923,ID733063,8007.23,2022
Thrissur,Chalakudy,Athirappilly,SUR-THR-CHA-ATH-9659,98.34,0.983,Commercial,Joint,Laterite,Tank,2009-10-13,2805949.82,True,False,Owner_9687,ID784415,28533.15,2009
Thrissur,Chalakudy,Athirappilly,SUR-THR-CHA-ATH-5058,392.51,3.925,Vacant,Trust,Red,Tank,2016-06-17,1940298.98,False,True,Owner_8614,ID944998,4943.31,2016
Thrissur,Chalakudy,Athirappilly,SUR-THR-CHA-ATH-8614,188.81,1.888,Agricultural,Individual,Red,Bore well,2001-01-07,4347309.26,False,False,Owner_7741,ID746850,23024.78,2001
Thrissur,Chalakudy,Athirappilly,SUR-THR-CHA-ATH-1020,447.96,4.48,Vacant,Trust,Laterite,Tank,2012-08-02,2676640.75,False,True,Owner_8085,ID237390,5975.18,2012
Thrissur,Chalakudy,Athirappilly,SUR-THR-CHA-ATH-7714,317.86,3.179,Residential,Trust,Laterite,Tank,2012-01-25,4992164.52,True,False,Owner_3733,ID646682,15705.54,2012
Thrissur,Chalakudy,Vazhachal,SUR-THR-CHA-VAZ-6945,188.76,1.888,Residential,Trust,Sandy,Tank,2012-12-17,1056387.61,False,True,Owner_7961,ID686493,5596.46,2012
Thrissur,Chalakudy,Vazhachal,SUR-THR-CHA-VAZ-3086,394.56,3.946,Industrial,Joint,Alluvial,River,2017-10-30,4177970.33,True,False,Owner_6289,ID185230,10588.94,2017
Thrissur,Chalakudy,Vazhachal,SUR-THR-CHA-VAZ-7211,429.56,4.296,Commercial,Trust,Laterite,Tank,2004-06-07,2144417.34,True,False,Owner_9309,ID598354,4992.13,2004
Thrissur,Chalakudy,Vazhachal,SUR-THR-CHA-VAZ-5848,375.59,3.756,Commercial,Joint,Laterite,Tank,2023-08-30,1758004.17,False,True,Owner_3849,ID678295,4680.65,2023
Thrissur,Chalakudy,Vazhachal,SUR-THR-CHA-VAZ-5715,35.92,0.359,Agricultural,Individual,Alluvial,Canal,2008-06-01,3642517.76,False,False,Owner_7641,ID408052,101406.4,2008
Thrissur,Chalakudy,Vazhachal,SUR-THR-CHA-VAZ-9185,110.26,1.103,Residential,Company,Sandy,Well,2013-12-01,978024.32,True,False,Owner_1516,ID745307,8870.16,2013
Thrissur,Chalakudy,Vazhachal,SUR-THR-CHA-VAZ-9070,176.38,1.764,Residential,Individual,Alluvial,Canal,2005-09-27,1932145.75,False,True,Owner_1629,ID646285,10954.45,2005
Thrissur,Chalakudy,Vazhachal,SUR-THR-CHA-VAZ-8990,467.35,4.674,Residential,Government,Black,Canal,2004-11-08,3729086.5,True,True,Owner_5948,ID223895,7979.22,2004
Thrissur,Chalakudy,Vazhachal,SUR-THR-CHA-VAZ-2103,253.35,2.534,Agricultural,Government,Sandy,Well,2006-11-10,2496438.35,True,False,Owner_6337,ID625646,9853.71,2006
Thrissur,Chalakudy,Vazhachal,SUR-THR-CHA-VAZ-1146,45.07,0.451,Commercial,Government,Clay,Canal,2001-02-21,2299242.62,False,True,Owner_8920,ID985816,51014.92,2001
Thrissur,Chalakudy,Vazhachal,SUR-THR-CHA-VAZ-8119,393.44,3.934,Vacant,Company,Black,Canal,2018-05-05,3402257.06,True,True,Owner_9257,ID483502,8647.46,2018
Thrissur,Chalakudy,Vazhachal,SUR-THR-CHA-VAZ-6012,211.94,2.119,Vacant,Company,Clay,Well,2012-02-28,1430684.73,True,False,Owner_5060,ID556469,6750.42,2012
Thrissur,Chalakudy,Vazhachal,SUR-THR-CHA-VAZ-3221,342.63,3.426,Commercial,Joint,Laterite,Canal,2014-03-23,4361457.83,True,True,Owner_6431,ID567846,12729.35,2014
Thrissur,Chalakudy,Vazhachal,SUR-THR-CHA-VAZ-7774,314.53,3.145,Industrial,Government,Black,Canal,2004-09-17,1504858.21,True,True,Owner_3670,ID760434,4784.47,2004
Thrissur,Chalakudy,Vazhachal,SUR-THR-CHA-VAZ-5259,423.38,4.234,Vacant,Individual,Clay,Bore well,2021-10-08,2182517.54,True,True,Owner_5666,ID265682,5154.98,2021
Thrissur,Chalakudy,Vazhachal,SUR-THR-CHA-VAZ-7473,478.55,4.785,Commercial,Government,Red,River,2017-08-11,204657.91,False,True,Owner_9640,ID744362,427.66,2017
Thrissur,Chalakudy,Vazhachal,SUR-THR-CHA-VAZ-7998,267.51,2.675,Vacant,Company,Laterite,River,2006-04-05,359267.26,True,False,Owner_5073,ID284832,1343.0,2006
Thrissur,Chalakudy,Vazhachal,SUR-THR-CHA-VAZ-8031,226.23,2.262,Commercial,Government,Red,Tank,2018-03-02,4965139.57,True,False,Owner_7688,ID864655,21947.31,2018
Thrissur,Chalakudy,Vazhachal,SUR-THR-CHA-VAZ-9739,167.74,1.677,Vacant,Joint,Clay,Rain-fed,2012-07-04,3152632.21,False,True,Owner_1295,ID877446,18794.76,2012
Thrissur,Chalakudy,Vazhachal,SUR-THR-CHA-VAZ-1643,266.45,2.664,Residential,Individual,Black,Well,2015-02-10,3144388.11,True,True,Owner_9637,ID381522,11801.04,2015
Thrissur,Chalakudy,Vazhachal,SUR-THR-CHA-VAZ-3672,136.98,1.37,Industrial,Government,Black,Tank,2019-10-05,2677107.79,True,False,Owner_5149,ID632244,19543.79,2019
Thrissur,Chalakudy,Vazhachal,SUR-THR-CHA-VAZ-9857,356.8,3.568,Vacant,Trust,Clay,River,2020-09-28,259348.19,False,True,Owner_8273,ID997778,726.87,2020
Thrissur,Chalakudy,Vazhachal,SUR-THR-CHA-VAZ-3988,400.82,4.008,Industrial,Joint,Black,Well,2010-07-02,4983275.73,True,True,Owner_8978,ID130952,12432.7,2010
Thrissur,Chalakudy,Vazhachal,SUR-THR-CHA-VAZ-2865,210.73,2.107,Residential,Joint,Sandy,Canal,2009-01-14,629460.16,False,True,Owner_6284,ID306579,2987.05,2009
Thrissur,Chalakudy,Vazhachal,SUR-THR-CHA-VAZ-1164,74.13,0.741,Agricultural,Joint,Sandy,Tank,2022-10-19,4931437.0,False,False,Owner_4446,ID592152,66524.17,2022
Thrissur,Kunnamkulam,Guruvayur,SUR-THR-KUN-GUR-9656,457.24,4.572,Vacant,Company,Alluvial,River,2000-11-19,541619.27,False,False,Owner_1838,ID413583,1184.54,2000
Thrissur,Kunnamkulam,Guruvayur,SUR-THR-KUN-GUR-9561,325.77,3.258,Industrial,Individual,Laterite,Rain-fed,2021-07-23,1071530.11,False,True,Owner_6053,ID199827,3289.22,2021
Thrissur,Kunnamkulam,Guruvayur,SUR-THR-KUN-GUR-8884,30.67,0.307,Vacant,Company,Sandy,Bore well,2011-04-02,1254485.2,True,True,Owner_6774,ID465533,40902.68,2011
Thrissur,Kunnamkulam,Guruvayur,SUR-THR-KUN-GUR-7133,92.87,0.929,Commercial,Government,Clay,Canal,2012-01-26,1667689.54,True,False,Owner_1126,ID466387,17957.25,2012
Thrissur,Kunnamkulam,Guruvayur,SUR-THR-KUN-GUR-8842,360.35,3.604,Residential,Joint,Sandy,River,2014-04-09,1558726.72,True,False,Owner_5223,ID668222,4325.59,2014
Thrissur,Kunnamkulam,Guruvayur,SUR-THR-KUN-GUR-5893,321.93,3.219,Industrial,Individual,Laterite,River,2006-03-15,2810753.22,False,False,Owner_5301,ID552032,8730.95,2006
Thrissur,Kunnamkulam,Guruvayur,SUR-THR-KUN-GUR-4408,426.36,4.264,Residential,Company,Red,Tank,2020-05-16,3893092.37,False,False,Owner_1001,ID933865,9131.0,2020
Thrissur,Kunnamkulam,Guruvayur,SUR-THR-KUN-GUR-7510,185.55,1.856,Vacant,Joint,Alluvial,Canal,2002-02-24,1702566.72,True,False,Owner_3303,ID255123,9175.78,2002
Thrissur,Kunnamkulam,Guruvayur,SUR-THR-KUN-GUR-6685,392.06,3.921,Vacant,Company,Laterite,Well,2001-12-22,2643384.49,False,True,Owner_9830,ID643799,6742.3,2001
Thrissur,Kunnamkulam,Guruvayur,SUR-THR-KUN-GUR-1137,205.71,2.057,Commercial,Individual,Black,Well,2009-07-15,3251696.78,True,True,Owner_5583,ID574126,15807.19,2009
Thrissur,Kunnamkulam,Guruvayur,SUR-THR-KUN-GUR-9847,469.95,4.699,Residential,Individual,Alluvial,River,2012-06-12,2632664.16,True,True,Owner_3163,ID725677,5602.01,2012
Thrissur,Kunnamkulam,Guruvayur,SUR-THR-KUN-GUR-2280,279.74,2.797,Residential,Government,Alluvial,Bore well,2019-12-10,3009936.19,True,True,Owner_4745,ID389250,10759.76,2019
Thrissur,Kunnamkulam,Guruvayur,SUR-THR-KUN-GUR-5287,135.13,1.351,Commercial,Individual,Clay,Rain-fed,2004-01-31,4602452.89,False,True,Owner_7147,ID162644,34059.45,2004
Thrissur,Kunnamkulam,Guruvayur,SUR-THR-KUN-GUR-1403,179.48,1.795,Industrial,Individual,Alluvial,Canal,2011-04-16,4074461.36,True,False,Owner_2849,ID790136,22701.48,2011
Thrissur,Kunnamkulam,Guruvayur,SUR-THR-KUN-GUR-8886,487.92,4.879,Residential,Joint,Red,Tank,2016-05-15,1954541.56,False,True,Owner_1370,ID798825,4005.86,2016
Thrissur,Kunnamkulam,Guruvayur,SUR-THR-KUN-GUR-4541,243.53,2.435,Industrial,Company,Alluvial,Bore well,2011-02-18,2123381.4,False,False,Owner_7346,ID169735,8719.18,2011
Thrissur,Kunnamkulam,Guruvayur,SUR-THR-KUN-GUR-7968,320.72,3.207,Commercial,Company,Laterite,Well,2008-01-10,408382.41,True,False,Owner_3335,ID311588,1273.33,2008
Thrissur,Kunnamkulam,Guruvayur,SUR-THR-KUN-GUR-8585,482.3,4.823,Vacant,Trust,Sandy,Rain-fed,2007-06-11,1393368.09,False,True,Owner_1904,ID726538,2889.01,2007
Thrissur,Kunnamkulam,Guruvayur,SUR-THR-KUN-GUR-3441,438.21,4.382,Commercial,Individual,Sandy,Rain-fed,2017-03-08,1556745.4,True,True,Owner_5348,ID619313,3552.51,2017
Thrissur,Kunnamkulam,Chavakkad,SUR-THR-KUN-CHA-8298,44.23,0.442,Residential,Joint,Clay,Rain-fed,2006-03-07,3007829.24,False,False,Owner_9083,ID653505,68004.28,2006
Thrissur,Kunnamkulam,Chavakkad,SUR-THR-KUN-CHA-4264,343.18,3.432,Residential,Joint,Sandy,Bore well,2023-08-03,4971347.43,True,False,Owner_1346,ID287183,14486.12,2023
Thrissur,Kunnamkulam,Chavakkad,SUR-THR-KUN-CHA-8289,257.9,2.579,Industrial,Company,Sandy,Tank,2004-03-04,3519275.49,True,True,Owner_2170,ID308600,13645.89,2004
Thrissur,Kunnamkulam,Chavakkad,SUR-THR-KUN-CHA-6719,367.38,3.674,Agricultural,Trust,Laterite,Well,2007-01-22,1275413.12,False,False,Owner_8224,ID514895,3471.65,2007
Thrissur,Kunnamkulam,Chavakkad,SUR-THR-KUN-CHA-7090,254.88,2.549,Industrial,Joint,Alluvial,River,2018-09-14,1253976.73,False,False,Owner_2086,ID739670,4919.87,2018
Thrissur,Kunnamkulam,Chavakkad,SUR-THR-KUN-CHA-4442,82.85,0.828,Vacant,Joint,Black,Rain-fed,2024-10-18,4037162.18,True,False,Owner_6876,ID482246,48728.57,2024
Thrissur,Kunnamkulam,Chavakkad,SUR-THR-KUN-CHA-5586,317.98,3.18,Residential,Company,Sandy,Bore well,2024-06-08,2982069.41,True,False,Owner_4687,ID863837,9378.17,2024
Thrissur,Kunnamkulam,Chavakkad,SUR-THR-KUN-CHA-1176,249.99,2.5,Residential,Joint,Black,Well,2019-09-24,51386.47,True,True,Owner_3094,ID509835,205.55,2019
Thrissur,Kunnamkulam,Chavakkad,SUR-THR-KUN-CHA-8918,476.31,4.763,Vacant,Joint,Red,Canal,2018-05-28,3384873.32,True,True,Owner_7785,ID603956,7106.45,2018
Thrissur,Kunnamkulam,Chavakkad,SUR-THR-KUN-CHA-6168,83.78,0.838,Commercial,Company,Clay,Bore well,2006-12-19,98259.79,True,True,Owner_3625,ID880432,1172.83,2006
Thrissur,Kunnamkulam,Chavakkad,SUR-THR-KUN-CHA-9114,318.07,3.181,Agricultural,Joint,Black,Canal,2012-02-16,2930912.7,True,False,Owner_8647,ID515203,9214.68,2012
Thrissur,Kunnamkulam,Chavakkad,SUR-THR-KUN-CHA-9786,96.76,0.968,Residential,Company,Laterite,River,2020-05-26,2399329.68,False,False,Owner_1195,ID631332,24796.71,2020
Thrissur,Kunnamkulam,Chavakkad,SUR-THR-KUN-CHA-2220,342.93,3.429,Commercial,Government,Black,River,2014-11-21,1672587.71,True,True,Owner_9311,ID257012,4877.34,2014
Thrissur,Kunnamkulam,Chavakkad,SUR-THR-KUN-CHA-9922,469.17,4.692,Residential,Individual,Alluvial,River,2012-04-27,3487125.55,False,False,Owner_8539,ID355835,7432.54,2012
Thrissur,Kunnamkulam,Chavakkad,SUR-THR-KUN-CHA-6572,65.57,0.656,Residential,Government,Laterite,Bore well,2006-02-11,3960691.35,False,True,Owner_8226,ID934212,60404.02,2006
Thrissur,Kunnamkulam,Punnayurkulam,SUR-THR-KUN-PUN-2601,126.38,1.264,Industrial,Joint,Laterite,Rain-fed,2004-09-16,1004790.02,True,True,Owner_8213,ID726648,7950.55,2004
Thrissur,Kunnamkulam,Punnayurkulam,SUR-THR-KUN-PUN-5043,278.05,2.78,Commercial,Trust,Black,River,2011-06-23,4693430.69,False,True,Owner_7608,ID940208,16879.81,2011
Thrissur,Kunnamkulam,Punnayurkulam,SUR-THR-KUN-PUN-2690,29.86,0.299,Vacant,Company,Laterite,Canal,2002-12-20,4516293.99,True,False,Owner_4356,ID184346,151248.96,2002
Thrissur,Kunnamkulam,Punnayurkulam,SUR-THR-KUN-PUN-6478,112.61,1.126,Commercial,Individual,Black,Tank,2010-08-20,1028163.49,False,False,Owner_4244,ID271255,9130.3,2010
Thrissur,Kunnamkulam,Punnayurkulam,SUR-THR-KUN-PUN-7715,111.12,1.111,Industrial,Trust,Clay,Bore well,2006-12-27,1811975.19,True,False,Owner_6099,ID450105,16306.47,2006
Thrissur,Kunnamkulam,Punnayurkulam,SUR-THR-KUN-PUN-9729,398.35,3.984,Industrial,Government,Red,River,2010-05-25,3011834.94,True,False,Owner_3178,ID238096,7560.78,2010
Thrissur,Kunnamkulam,Punnayurkulam,SUR-THR-KUN-PUN-8187,45.74,0.457,Agricultural,Government,Laterite,Rain-fed,2004-01-05,231029.81,False,True,Owner_6220,ID418376,5050.94,2004
Thrissur,Kunnamkulam,Punnayurkulam,SUR-THR-KUN-PUN-6513,310.76,3.108,Commercial,Government,Black,Canal,2022-02-19,4793057.95,True,False,Owner_8015,ID529756,15423.66,2022
Thrissur,Kunnamkulam,Punnayurkulam,SUR-THR-KUN-PUN-8354,169.27,1.693,Vacant,Trust,Red,Well,2015-07-31,418232.6,False,False,Owner_8633,ID619196,2470.8,2015
Thrissur,Kunnamkulam,Punnayurkulam,SUR-THR-KUN-PUN-2932,440.12,4.401,Commercial,Company,Alluvial,Well,2020-11-11,1528289.81,False,True,Owner_5974,ID496191,3472.44,2020
Thrissur,Kunnamkulam,Punnayurkulam,SUR-THR-KUN-PUN-2936,257.28,2.573,Agricultural,Joint,Alluvial,Bore well,2024-12-14,1984721.15,True,False,Owner_4485,ID975274,7714.25,2024
Thrissur,Kunnamkulam,Punnayurkulam,SUR-THR-KUN-PUN-9675,197.53,1.975,Agricultural,Company,Clay,Canal,2021-01-31,3893481.29,False,False,Owner_7865,ID797328,19710.84,2021
Thrissur,Kunnamkulam,Punnayurkulam,SUR-THR-KUN-PUN-7301,465.5,4.655,Commercial,Trust,Clay,Bore well,2002-10-04,4849804.57,False,True,Owner_8006,ID961547,10418.48,2002
Thrissur,Kunnamkulam,Punnayurkulam,SUR-THR-KUN-PUN-8217,64.61,0.646,Residential,Trust,Alluvial,Tank,2007-04-30,4500643.47,False,True,Owner_8429,ID679907,69658.62,2007
Thrissur,Kunnamkulam,Punnayurkulam,SUR-THR-KUN-PUN-7814,436.34,4.363,Commercial,Individual,Laterite,Canal,2014-04-23,3528994.95,False,False,Owner_5711,ID860519,8087.72,2014
Thrissur,Kunnamkulam,Wadakkanchery,SUR-THR-KUN-WAD-8809,396.89,3.969,Commercial,Company,Red,Rain-fed,2019-02-23,2818739.58,False,False,Owner_1206,ID853006,7102.07,2019
Thrissur,Kunnamkulam,Wadakkanchery,SUR-THR-KUN-WAD-6065,464.23,4.642,Vacant,Joint,Laterite,River,2010-11-28,1497735.63,False,False,Owner_3156,ID715787,3226.28,2010
Thrissur,Kunnamkulam,Wadakkanchery,SUR-THR-KUN-WAD-5242,456.37,4.564,Residential,Individual,Alluvial,Canal,2022-11-15,1854279.61,False,False,Owner_3648,ID518941,4063.11,2022
Thrissur,Kunnamkulam,Wadakkanchery,SUR-THR-KUN-WAD-4661,280.74,2.807,Vacant,Trust,Laterite,Canal,2004-04-27,274345.96,False,True,Owner_7307,ID805175,977.22,2004
Thrissur,Kunnamkulam,Wadakkanchery,SUR-THR-KUN-WAD-6917,452.4,4.524,Industrial,Trust,Black,Tank,2020-05-25,1233555.8,False,False,Owner_6832,ID587930,2726.69,2020
Thrissur,Kunnamkulam,Wadakkanchery,SUR-THR-KUN-WAD-9849,41.96,0.42,Industrial,Joint,Alluvial,Rain-fed,2018-11-27,390076.34,False,False,Owner_8615,ID721850,9296.39,2018
Thrissur,Kunnamkulam,Wadakkanchery,SUR-THR-KUN-WAD-7200,208.64,2.086,Vacant,Joint,Alluvial,River,2020-09-27,2424771.44,False,True,Owner_8386,ID282860,11621.8,2020
Thrissur,Kunnamkulam,Wadakkanchery,SUR-THR-KUN-WAD-4550,228.21,2.282,Commercial,Individual,Sandy,Bore well,2017-09-26,3707469.53,False,False,Owner_4907,ID640592,16245.87,2017
Thrissur,Kunnamkulam,Wadakkanchery,SUR-THR-KUN-WAD-5232,21.06,0.211,Industrial,Company,Red,Rain-fed,2014-07-08,2747173.47,False,True,Owner_6437,ID547360,130445.08,2014
Thrissur,Kunnamkulam,Wadakkanchery,SUR-THR-KUN-WAD-3159,260.08,2.601,Vacant,Joint,Sandy,River,2022-03-19,1657833.16,True,True,Owner_9580,ID238034,6374.32,2022
Thrissur,Kunnamkulam,Wadakkanchery,SUR-THR-KUN-WAD-7956,74.8,0.748,Agricultural,Individual,Red,Bore well,2022-06-18,296301.53,False,False,Owner_4540,ID689921,3961.25,2022
Thrissur,Kunnamkulam,Wadakkanchery,SUR-THR-KUN-WAD-8035,185.38,1.854,Industrial,Company,Alluvial,Tank,2013-04-22,915379.38,False,False,Owner_7289,ID899168,4937.85,2013
Thrissur,Kunnamkulam,Wadakkanchery,SUR-THR-KUN-WAD-4738,421.21,4.212,Industrial,Individual,Red,Rain-fed,2017-03-05,1079220.0,True,True,Owner_4726,ID798342,2562.19,2017
Thrissur,Kunnamkulam,Wadakkanchery,SUR-THR-KUN-WAD-3889,431.83,4.318,Residential,Government,Clay,Rain-fed,2016-09-29,4023350.44,True,False,Owner_7516,ID126812,9316.98,2016
Thrissur,Kunnamkulam,Wadakkanchery,SUR-THR-KUN-WAD-9063,318.98,3.19,Residential,Trust,Sandy,River,2009-05-04,672312.94,False,True,Owner_8008,ID217369,2107.7,2009
Thrissur,Kunnamkulam,Velur,SUR-THR-KUN-VEL-4356,491.94,4.919,Agricultural,Trust,Black,Canal,2015-07-07,705842.73,False,False,Owner_7348,ID434608,1434.81,2015
Thrissur,Kunnamkulam,Velur,SUR-THR-KUN-VEL-6834,492.52,4.925,Vacant,Company,Clay,Tank,2004-08-15,896322.93,True,True,Owner_5201,ID826488,1819.87,2004
Thrissur,Kunnamkulam,Velur,SUR-THR-KUN-VEL-2072,282.59,2.826,Industrial,Government,Red,Canal,2006-06-28,3419172.62,False,False,Owner_8146,ID509653,12099.41,2006
Thrissur,Kunnamkulam,Velur,SUR-THR-KUN-VEL-9115,194.61,1.946,Residential,Government,Laterite,Rain-fed,2014-08-01,3775702.45,True,False,Owner_4932,ID873583,19401.38,2014
Thrissur,Kunnamkulam,Velur,SUR-THR-KUN-VEL-8167,291.4,2.914,Commercial,Company,Red,Well,2012-09-20,2213179.74,True,True,Owner_7869,ID598506,7594.99,2012
Thrissur,Kunnamkulam,Velur,SUR-THR-KUN-VEL-9402,387.77,3.878,Industrial,Individual,Alluvial,River,2005-09-11,1277586.4,True,True,Owner_9129,ID534341,3294.7,2005
Thrissur,Kunnamkulam,Velur,SUR-THR-KUN-VEL-6445,418.38,4.184,Agricultural,Company,Clay,Well,2016-03-16,1256246.45,False,True,Owner_9338,ID829634,3002.64,2016
Thrissur,Kunnamkulam,Velur,SUR-THR-KUN-VEL-7578,50.47,0.505,Agricultural,Government,Alluvial,Well,2014-10-11,4460303.12,False,True,Owner_4692,ID374590,88375.33,2014
Thrissur,Kunnamkulam,Velur,SUR-THR-KUN-VEL-8209,471.15,4.712,Commercial,Joint,Laterite,River,2019-06-18,724949.15,True,False,Owner_8611,ID633436,1538.68,2019
Thrissur,Kunnamkulam,Velur,SUR-THR-KUN-VEL-8681,182.78,1.828,Industrial,Trust,Alluvial,River,2004-09-01,3021617.47,False,False,Owner_1266,ID408063,16531.44,2004
Thrissur,Kunnamkulam,Velur,SUR-THR-KUN-VEL-4939,291.64,2.916,Commercial,Joint,Black,Bore well,2014-09-21,263187.5,True,True,Owner_4780,ID593844,902.44,2014
Thrissur,Kunnamkulam,Velur,SUR-THR-KUN-VEL-1383,170.93,1.709,Vacant,Individual,Alluvial,Rain-fed,2001-07-09,720906.43,True,False,Owner_1213,ID536399,4217.55,2001
